sucursal,fecha,meses,margen,mean,std
1017,2021-07-31,221.5,49260.0,41072.47311827957,48082.38467929434
1016,2021-02-28,221.63333333333333,35914.0,41072.47311827957,48082.38467929434
1015,2020-05-31,221.63333333333333,79619.0,41347.76344086022,47955.67069845947
1012,2020-01-31,221.66666666666666,48804.0,42625.36559139785,50028.01070917238
1009,2019-03-31,221.76666666666668,,42668.20430107527,50002.469115243206
1020,2021-12-31,221.86666666666667,16356.0,42668.20430107527,50002.469115243206
1013,2020-03-31,221.86666666666667,19552.0,42436.95744680851,49783.42296666371
1019,2021-12-31,221.9,24697.0,43701.95789473684,51029.84266446361
1005,2017-09-30,221.93333333333334,,45027.357894736844,52328.20355563441
1006,2018-05-31,221.93333333333334,33534.0,44956.58947368421,52303.497876295354
1007,2018-12-31,222.0,,44932.094736842104,52310.188908877186
1010,2019-06-30,222.1,17195.0,43597.88421052632,51681.079300217665
1014,2020-04-30,222.13333333333333,90163.0,43838.75,51462.49538143492
1008,2019-03-31,222.2,32676.0,45348.34375,52304.30732485828
1011,2019-07-31,222.3,99111.0,45501.31578947369,52560.192605516626
1017,2021-08-31,222.53333333333333,40403.0,45748.925531914894,52786.28427187269
1012,2020-02-29,222.63333333333333,45713.0,46733.48936170213,53016.560289802386
1015,2020-06-30,222.63333333333333,-11748.0,47649.6,53484.42376621679
1016,2021-03-31,222.66666666666666,88127.0,47571.778947368424,53536.39426480035
1009,2019-04-30,222.76666666666668,,47364.21875,53292.69515366171
1013,2020-04-30,222.86666666666667,67305.0,49702.395833333336,56720.2771458746
1020,2022-01-31,222.9,32281.0,50181.75,57416.67845550766
1006,2018-06-30,222.93333333333334,-35125.0,49982.572916666664,57527.56807355745
1019,2022-01-31,222.93333333333334,29014.0,49780.463917525776,57261.76920712855
1005,2017-10-31,222.96666666666667,,49450.602040816324,57059.357538586824
1007,2019-01-31,223.03333333333333,21196.0,49672.9494949495,56810.5847322475
1010,2019-07-31,223.13333333333333,14530.0,49617.78787878788,56814.329488160285
1014,2020-05-31,223.16666666666666,98881.0,49523.58163265306,57098.66338694578
1008,2019-04-30,223.2,19608.0,50692.010204081635,58118.458032648115
1011,2019-08-31,223.33333333333334,102223.0,50235.0412371134,58243.13281622378
1017,2021-09-30,223.53333333333333,29376.0,50442.5,57978.51823945028
1012,2020-03-31,223.66666666666666,40797.0,50456.5306122449,57979.210142663156
1016,2021-04-30,223.66666666666666,66310.0,50490.23469387755,57961.92497706958
1015,2020-07-31,223.66666666666666,12624.0,51859.65306122449,58995.19157133221
1009,2019-05-31,223.8,,52837.32653061225,59873.77319368623
1013,2020-05-31,223.9,57482.0,53068.31313131313,59611.83229514609
1005,2017-11-30,223.96666666666667,,52916.030303030304,59672.32581603461
1006,2018-07-31,223.96666666666667,72304.0,52983.71,59374.04300154567
1007,2019-02-28,223.96666666666667,16486.0,53799.0,59278.88907494468
1014,2020-06-30,224.16666666666666,-62353.0,53221.43434343435,59297.0918203434
1010,2019-08-31,224.16666666666666,21860.0,53479.897959183676,59545.88395038551
1008,2019-05-31,224.23333333333332,48293.0,54545.510204081635,59763.10566034867
1011,2019-09-30,224.33333333333334,79448.0,54782.242424242424,59504.048422053595
1017,2021-10-31,224.56666666666666,22514.0,55112.52525252525,59576.20125611443
1012,2020-04-30,224.66666666666666,45938.0,56338.31313131313,60257.34370176621
1016,2021-05-31,224.7,13764.0,56553.79797979798,60093.618108472496
1015,2020-08-31,224.7,142868.0,57157.73737373737,60148.672703489865
1009,2019-06-30,224.8,,57041.19191919192,60006.75558034375
1013,2020-06-30,224.9,-32916.0,56510.19,59938.595192837216
1005,2017-12-31,225.0,,56633.41,59867.70227762145
1006,2018-08-31,225.0,100183.0,57621.95,60464.09202954321
1007,2019-03-31,225.0,9031.0,57973.121212121216,60669.214866821756
1010,2019-09-30,225.16666666666666,16065.0,60886.868686868685,54292.18916848971
1014,2020-07-31,225.2,114204.0,60886.868686868685,54292.18916848971
1008,2019-06-30,225.23333333333332,64870.0,61501.25,54365.55973091844
1011,2019-10-31,225.36666666666667,68492.0,62472.08,54492.341089623595
1017,2021-11-30,225.56666666666666,39815.0,61652.31,54504.06629139581
1012,2020-05-31,225.7,16604.0,62335.63,54423.98602882519
1016,2021-06-30,225.7,41855.0,62686.83,54317.26137419882
